,country,region,year,count
585098,OTHER,DOLNOŚLĄSKIE,2005,35975.0
585099,OTHER,DOLNOŚLĄSKIE,2006,60278.0
585100,OTHER,DOLNOŚLĄSKIE,2007,81045.0
585101,OTHER,DOLNOŚLĄSKIE,2008,52676.0
585102,OTHER,DOLNOŚLĄSKIE,2009,38620.0
585103,OTHER,DOLNOŚLĄSKIE,2010,48255.0
585104,OTHER,DOLNOŚLĄSKIE,2011,55884.0
585105,OTHER,DOLNOŚLĄSKIE,2012,64360.0
585106,OTHER,DOLNOŚLĄSKIE,2013,69372.0
585107,OTHER,DOLNOŚLĄSKIE,2014,77903.0
585108,OTHER,DOLNOŚLĄSKIE,2015,73841.0
585109,OTHER,DOLNOŚLĄSKIE,2016,73853.0
585110,OTHER,DOLNOŚLĄSKIE,2017,107211.0
585111,OTHER,DOLNOŚLĄSKIE,2018,125577.0
585112,OTHER,DOLNOŚLĄSKIE,2019,187839.0
587041,OTHER,OPOLSKIE,2005,2152.0
587042,OTHER,OPOLSKIE,2006,4223.0
587043,OTHER,OPOLSKIE,2007,15195.0
587044,OTHER,OPOLSKIE,2008,15881.0
587045,OTHER,OPOLSKIE,2009,10842.0
587046,OTHER,OPOLSKIE,2010,5083.0
587047,OTHER,OPOLSKIE,2011,3015.0
587048,OTHER,OPOLSKIE,2012,4285.0
587049,OTHER,OPOLSKIE,2013,4387.0
587050,OTHER,OPOLSKIE,2014,4441.0
587051,OTHER,OPOLSKIE,2015,5846.0
587052,OTHER,OPOLSKIE,2016,6303.0
587053,OTHER,OPOLSKIE,2017,6781.0
587054,OTHER,OPOLSKIE,2018,6770.0
587055,OTHER,OPOLSKIE,2019,13712.0
587956,OTHER,KUJAWSKO-POMORSKIE,2005,8401.0
587957,OTHER,KUJAWSKO-POMORSKIE,2006,11350.0
587958,OTHER,KUJAWSKO-POMORSKIE,2007,15860.0
587959,OTHER,KUJAWSKO-POMORSKIE,2008,16521.0
587960,OTHER,KUJAWSKO-POMORSKIE,2009,11491.0
587961,OTHER,KUJAWSKO-POMORSKIE,2010,18454.0
587962,OTHER,KUJAWSKO-POMORSKIE,2011,19764.0
587963,OTHER,KUJAWSKO-POMORSKIE,2012,19383.0
587964,OTHER,KUJAWSKO-POMORSKIE,2013,19524.0
587965,OTHER,KUJAWSKO-POMORSKIE,2014,17009.0
587966,OTHER,KUJAWSKO-POMORSKIE,2015,22071.0
587967,OTHER,KUJAWSKO-POMORSKIE,2016,27258.0
587968,OTHER,KUJAWSKO-POMORSKIE,2017,36415.0
587969,OTHER,KUJAWSKO-POMORSKIE,2018,21389.0
587970,OTHER,KUJAWSKO-POMORSKIE,2019,28929.0
589073,OTHER,POMORSKIE,2005,22796.0
589074,OTHER,POMORSKIE,2006,34306.0
589075,OTHER,POMORSKIE,2007,31697.0
589076,OTHER,POMORSKIE,2008,28388.0
589077,OTHER,POMORSKIE,2009,34063.0
589078,OTHER,POMORSKIE,2010,39933.0
589079,OTHER,POMORSKIE,2011,40093.0
589080,OTHER,POMORSKIE,2012,45170.0
589081,OTHER,POMORSKIE,2013,43886.0
589082,OTHER,POMORSKIE,2014,50890.0
589083,OTHER,POMORSKIE,2015,63652.0
589084,OTHER,POMORSKIE,2016,68341.0
589085,OTHER,POMORSKIE,2017,95577.0
589086,OTHER,POMORSKIE,2018,122867.0
589087,OTHER,POMORSKIE,2019,135030.0
590280,OTHER,WARMIŃSKO-MAZURSKIE,2005,8277.0
590281,OTHER,WARMIŃSKO-MAZURSKIE,2006,10881.0
590282,OTHER,WARMIŃSKO-MAZURSKIE,2007,5344.0
590283,OTHER,WARMIŃSKO-MAZURSKIE,2008,6585.0
590284,OTHER,WARMIŃSKO-MAZURSKIE,2009,9955.0
590285,OTHER,WARMIŃSKO-MAZURSKIE,2010,10190.0
590286,OTHER,WARMIŃSKO-MAZURSKIE,2011,13136.0
590287,OTHER,WARMIŃSKO-MAZURSKIE,2012,13442.0
590288,OTHER,WARMIŃSKO-MAZURSKIE,2013,11666.0
590289,OTHER,WARMIŃSKO-MAZURSKIE,2014,14337.0
590290,OTHER,WARMIŃSKO-MAZURSKIE,2015,13226.0
590291,OTHER,WARMIŃSKO-MAZURSKIE,2016,16383.0
590292,OTHER,WARMIŃSKO-MAZURSKIE,2017,16772.0
590293,OTHER,WARMIŃSKO-MAZURSKIE,2018,18181.0
590294,OTHER,WARMIŃSKO-MAZURSKIE,2019,16112.0
591562,OTHER,ŁÓDZKIE,2005,19007.0
591563,OTHER,ŁÓDZKIE,2006,21690.0
591564,OTHER,ŁÓDZKIE,2007,35986.0
591565,OTHER,ŁÓDZKIE,2008,44926.0
591566,OTHER,ŁÓDZKIE,2009,29871.0
591567,OTHER,ŁÓDZKIE,2010,24435.0
591568,OTHER,ŁÓDZKIE,2011,31061.0
591569,OTHER,ŁÓDZKIE,2012,43825.0
591570,OTHER,ŁÓDZKIE,2013,50759.0
591571,OTHER,ŁÓDZKIE,2014,48957.0
591572,OTHER,ŁÓDZKIE,2015,59791.0
591573,OTHER,ŁÓDZKIE,2016,53882.0
591574,OTHER,ŁÓDZKIE,2017,57349.0
591575,OTHER,ŁÓDZKIE,2018,76716.0
591576,OTHER,ŁÓDZKIE,2019,69552.0
592978,OTHER,ŚWIĘTOKRZYSKIE,2005,9504.0
592979,OTHER,ŚWIĘTOKRZYSKIE,2006,8668.0
592980,OTHER,ŚWIĘTOKRZYSKIE,2007,11235.0
592981,OTHER,ŚWIĘTOKRZYSKIE,2008,5931.0
592982,OTHER,ŚWIĘTOKRZYSKIE,2009,6228.0
592983,OTHER,ŚWIĘTOKRZYSKIE,2010,9674.0
592984,OTHER,ŚWIĘTOKRZYSKIE,2011,8638.0
592985,OTHER,ŚWIĘTOKRZYSKIE,2012,8596.0
592986,OTHER,ŚWIĘTOKRZYSKIE,2013,7915.0
592987,OTHER,ŚWIĘTOKRZYSKIE,2014,9673.0
592988,OTHER,ŚWIĘTOKRZYSKIE,2015,9032.0
592989,OTHER,ŚWIĘTOKRZYSKIE,2016,11462.0
592990,OTHER,ŚWIĘTOKRZYSKIE,2017,14198.0
592991,OTHER,ŚWIĘTOKRZYSKIE,2018,18717.0
592992,OTHER,ŚWIĘTOKRZYSKIE,2019,27109.0
593832,OTHER,LUBELSKIE,2005,29109.0
593833,OTHER,LUBELSKIE,2006,36160.0
593834,OTHER,LUBELSKIE,2007,38831.0
593835,OTHER,LUBELSKIE,2008,34023.0
593836,OTHER,LUBELSKIE,2009,34748.0
593837,OTHER,LUBELSKIE,2010,38592.0
593838,OTHER,LUBELSKIE,2011,40539.0
593839,OTHER,LUBELSKIE,2012,40322.0
593840,OTHER,LUBELSKIE,2013,40739.0
593841,OTHER,LUBELSKIE,2014,38003.0
593842,OTHER,LUBELSKIE,2015,34881.0
593843,OTHER,LUBELSKIE,2016,38150.0
593844,OTHER,LUBELSKIE,2017,43025.0
593845,OTHER,LUBELSKIE,2018,45030.0
593846,OTHER,LUBELSKIE,2019,45610.0
594988,OTHER,PODKARPACKIE,2005,11866.0
594989,OTHER,PODKARPACKIE,2006,14844.0
594990,OTHER,PODKARPACKIE,2007,18813.0
594991,OTHER,PODKARPACKIE,2008,15155.0
594992,OTHER,PODKARPACKIE,2009,14089.0
594993,OTHER,PODKARPACKIE,2010,16012.0
594994,OTHER,PODKARPACKIE,2011,20171.0
594995,OTHER,PODKARPACKIE,2012,17190.0
594996,OTHER,PODKARPACKIE,2013,17596.0
594997,OTHER,PODKARPACKIE,2014,18459.0
594998,OTHER,PODKARPACKIE,2015,21373.0
594999,OTHER,PODKARPACKIE,2016,20399.0
595000,OTHER,PODKARPACKIE,2017,23392.0
595001,OTHER,PODKARPACKIE,2018,23766.0
595002,OTHER,PODKARPACKIE,2019,23794.0
596512,OTHER,PODLASKIE,2005,7174.0
596513,OTHER,PODLASKIE,2006,7934.0
596514,OTHER,PODLASKIE,2007,9566.0
596515,OTHER,PODLASKIE,2008,7821.0
596516,OTHER,PODLASKIE,2009,6624.0
596517,OTHER,PODLASKIE,2010,7159.0
596518,OTHER,PODLASKIE,2011,8995.0
596519,OTHER,PODLASKIE,2012,11811.0
596520,OTHER,PODLASKIE,2013,12198.0
596521,OTHER,PODLASKIE,2014,14050.0
596522,OTHER,PODLASKIE,2015,14179.0
596523,OTHER,PODLASKIE,2016,15320.0
596524,OTHER,PODLASKIE,2017,20683.0
596525,OTHER,PODLASKIE,2018,16969.0
596526,OTHER,PODLASKIE,2019,16975.0
597376,OTHER,MAZOWIECKIE,2005,239528.0
597377,OTHER,MAZOWIECKIE,2006,247115.0
597378,OTHER,MAZOWIECKIE,2007,243680.0
597379,OTHER,MAZOWIECKIE,2008,232917.0
597380,OTHER,MAZOWIECKIE,2009,262713.0
597381,OTHER,MAZOWIECKIE,2010,307812.0
597382,OTHER,MAZOWIECKIE,2011,330931.0
597383,OTHER,MAZOWIECKIE,2012,394152.0
597384,OTHER,MAZOWIECKIE,2013,433223.0
597385,OTHER,MAZOWIECKIE,2014,435983.0
597386,OTHER,MAZOWIECKIE,2015,498916.0
597387,OTHER,MAZOWIECKIE,2016,631790.0
